29792.4,7921.2,flex mid
27865.6,5693.799,flex mid
29869.2,7274.799,flex mid
26258.8,7185.0,flex mid
20135.6,5159.4,flex mid
28016.0,6385.0,flex mid
20411.0,6689.0,flex mid
25224.8,6573.8,flex mid
29894.8,7386.6,flex mid
26021.6,6941.8,flex mid
27436.6,7242.6,flex mid
24588.0,6932.2,flex mid
17306.2,6529.0,flex mid
23336.4,8007.6,flex mid
23096.2,5677.8,flex mid
27795.0,7181.799,flex mid
20260.4,5898.6,flex mid
17408.6,6202.6,flex mid
29264.2,7149.799,flex mid
19815.4,10485.2,flex mid
29523.4,8366.401,flex mid
26274.8,8424.0,flex mid
22037.0,8228.6,flex mid
19921.2,8638.599,flex mid
28425.6,7885.799,flex mid
31252.0,7505.2,flex mid
32887.2,8516.8,flex mid
24127.0,7463.399,flex mid
34555.4,7870.0,flex mid
23403.8,7457.0,flex mid
30487.0,7533.8,flex mid
28976.2,7441.0,flex mid
22270.8,7354.8,flex mid
16717.2,5975.4,flex mid
30186.2,6465.0,flex mid
31936.8,6308.2,flex mid
21858.0,6186.6,flex mid
24437.6,7879.6,flex mid
28803.4,7143.6,flex mid
26850.8,7662.0,flex mid
30007.2,6615.4,flex mid
30989.4,7255.4,flex mid
33575.6,6817.0,flex mid
28726.6,6599.4,flex mid
27676.6,7021.8,flex mid
33422.0,8110.2,flex mid
27129.4,6586.6,flex mid
28614.4,7802.8,flex mid
26799.4,7172.2,flex mid
24754.2,7345.0,flex mid
24757.6,7133.8,flex mid
26540.2,7223.4,flex mid
31815.2,7633.0,flex mid
22862.8,6919.4,flex mid
28515.2,6765.8,flex mid
18090.2,5914.6,flex mid
23835.6,6292.2,flex mid
18205.6,6826.6,flex mid
29392.2,8107.2,flex mid
26489.2,7501.8,flex mid
23989.2,6631.4,flex mid
23614.8,7569.2,flex mid
25769.0,7213.799,flex mid
24888.8,7600.999,flex mid
24651.8,7348.2,flex mid
23077.2,6436.2,flex mid
36527.0,7543.6,flex mid
26342.0,6474.6,flex mid
24891.8,6327.4,flex mid
24271.0,6567.4,flex mid
20513.4,6845.8,flex mid
